time,value
51.996,-0.0025130095443334443
52.0,1.5685382719271534e-15
52.004,0.002513009544330898
52.008,0.005024431817975372
52.012,0.007532680552792952
52.016,0.010036171485116771
52.02,0.012533323356432617
52.024,0.01502255891207352
52.028,0.017502305897526674
52.032000000000004,0.019970998051441015
52.036,0.022427076094939664
52.04,0.02486898871648274
52.044000000000004,0.027295193551731017
52.048,0.029704158157703206
52.052,0.03209436098072186
52.056000000000004,0.0344642923174538
52.06,0.03681245526846576
52.064,0.03913736668371939
52.068,0.04143755809932355
52.072,0.04371157666509473
52.076,0.04595798606214628
52.08,0.04817536741017016
52.084,0.05036232016357583
52.088,0.05251746299613039
52.092,0.054639434673424005
52.096000000000004,0.056726894912678516
52.1,0.058778525229246564
52.104,0.060793029769460806
52.108000000000004,0.0627691361290713
52.112,0.06470559615694228
52.116,0.06660118674342401
52.120000000000005,0.06845471059286866
52.124,0.07026499697988563
52.128,0.07203090248878831
52.132,0.07375131173581594
52.136,0.0754251380736098
52.14,0.07705132427757916
52.144,0.0786288432136594
52.148,0.0801566984870894
52.152,0.08163392507171752
52.156,0.08305958991958112
52.160000000000004,0.08443279255020206
52.164,0.0857526656193664
52.168,0.08701837546695151
52.172000000000004,0.0882291226434949
52.176,0.08938414241512654
52.18,0.09048270524660022
52.184000000000005,0.09152411726209292
52.188,0.09250772068344522
52.192,0.09343289424566112
52.196,0.0942990535892849
52.2,0.09510565162951608
52.204,0.095852178901737
52.208,0.09653816388332719
52.212,0.09716317329146751
52.216,0.09772681235681972
52.22,0.09822872507286837
52.224000000000004,0.09866859442078657
52.228,1.0990461425696652
52.232,1.0993611310520008
52.236000000000004,1.0996133609143175
52.24,1.099802672842827
52.244,1.099928947264059
52.248,1.0999921044203815
52.252,1.0999921044203815
52.256,1.099928947264059
52.26,1.0998026728428272
52.264,1.0996133609143173
52.268,1.0993611310520006
52.272,1.0990461425696656
52.276,0.09866859442078624
52.28,0.09822872507286903
52.284,0.09772681235681928
52.288000000000004,0.09716317329146701
52.292,0.09653816388332813
52.296,0.09585217890173803
52.300000000000004,0.09510565162951544
52.304,0.09429905358928611
52.308,0.09343289424566241
52.312,0.09250772068344659
52.316,0.09152411726209209
52.32,0.09048270524660178
52.324,0.08938414241512817
52.328,0.08822912264349393
52.332,0.08701837546695329
52.336,0.08575266561936534
52.34,0.08443279255020095
52.344,0.08305958991958315
52.348,0.08163392507171963
52.352000000000004,0.08015669848708817
52.356,0.07862884321366165
52.36,0.07705132427758149
52.364000000000004,0.07542513807360846
52.368,0.07375131173581838
52.372,0.07203090248879084
52.376,0.07026499697988821
52.38,0.06845471059286716
52.384,0.06660118674342672
52.388,0.06470559615694504
52.392,0.06276913612906969
52.396,0.060793029769459175
52.4,0.05877852522924949
52.404,0.05672689491267683
52.408,0.05463943467342705
52.412,0.05251746299613348
52.416000000000004,0.05036232016357405
52.42,0.048175367410173336
52.424,0.0459579860621495
52.428000000000004,0.04371157666509287
52.432,0.041437558099326845
52.436,0.039137366683722724
52.44,0.03681245526846913
52.444,0.034464292317451864
52.448,0.03209436098071991
52.452,0.02970415815770667
52.456,0.027295193551734504
52.46,0.02486898871648625
52.464,0.02242707609493766
52.468,0.019970998051438996
52.472,0.017502305897530244
52.476,0.015022558912077103
52.480000000000004,0.012533323356430573
52.484,0.01003617148512038
52.488,0.007532680552796567
52.492000000000004,0.005024431817973315
52.496,0.002513009544334522
52.5,-4.904777002955296e-16
52.504,-0.0025130095443298204
52.508,-0.005024431817979972
52.512,-0.0075326805527918764
52.516,-0.010036171485121356
52.52,-0.012533323356431548
52.524,-0.015022558912072454
52.528,-0.017502305897525616
52.532000000000004,-0.01997099805143996
52.536,-0.022427076094938617
52.54,-0.024868988716481688
52.544000000000004,-0.027295193551735444
52.548,-0.029704158157702172
52.552,-0.03209436098072084
52.556000000000004,-0.03446429231745279
52.56,-0.03681245526847004
52.564,-0.039137366683718394
52.568,-0.04143755809932773
52.572,-0.04371157666509376
52.576,-0.04595798606215037
52.58,-0.048175367410169215
52.584,-0.05036232016357489
52.588,-0.05251746299612947
52.592,-0.05463943467342311
52.596000000000004,-0.05672689491267763
52.6,-0.05877852522924568
52.604,-0.06079302976945995
52.608000000000004,-0.06276913612907047
52.612,-0.06470559615694581
52.616,-0.0666011867434232
52.620000000000005,-0.06845471059287203
52.624,-0.07026499697988485
52.628,-0.0720309024887915
52.632,-0.07375131173581521
52.636,-0.0754251380736091
52.64,-0.07705132427757848
52.644,-0.07862884321365873
52.648,-0.08015669848708876
52.652,-0.0816339250717169
52.656,-0.08305958991958051
52.660000000000004,-0.08443279255020147
52.664,-0.08575266561936584
52.668,-0.08701837546695096
52.672000000000004,-0.08822912264349707
52.676,-0.08938414241512604
52.68,-0.09048270524660218
52.684000000000005,-0.09152411726209247
52.688,-0.09250772068344482
52.692,-0.09343289424566073
52.696,-0.09429905358928643
52.7,-0.09510565162951573
52.704,-0.0958521789017367
52.708,-0.09653816388332691
52.712,-0.09716317329146724
52.716,-0.09772681235681949
52.72,-0.09822872507286816
52.724000000000004,-0.0986685944207873
52.728,-0.09904614256966493
52.732,-0.09936113105200084
52.736000000000004,-0.09961336091431736
52.74,-0.09980267284282732
52.744,-0.09992894726405888
52.748,-0.09999210442038162
52.752,-0.09999210442038162
52.756,-0.0999289472640591
52.76,-0.09980267284282733
52.764,-0.09961336091431737
52.768,-0.09936113105200084
52.772,-0.09904614256966573
52.776,-0.0986685944207864
52.78,-0.09822872507286923
52.784,-0.0977268123568195
52.788000000000004,-0.09716317329146727
52.792,-0.09653816388332692
52.796,-0.09585217890173833
52.800000000000004,-0.09510565162951577
52.804,-0.09429905358928647
52.808,-0.09343289424566076
52.812,-0.09250772068344701
52.816,-0.09152411726209252
52.82,-0.09048270524660222
52.824,-0.08938414241512864
52.828,-0.08822912264349443
52.832,-0.08701837546695382
52.836,-0.08575266561936588
52.84,-0.08443279255020152
52.844,-0.08305958991958058
52.848,-0.08163392507172024
52.852000000000004,-0.08015669848708541
52.856,-0.07862884321366231
52.86,-0.07705132427757855
52.864000000000004,-0.07542513807360916
52.868,-0.07375131173581911
52.872,-0.07203090248879157
52.876,-0.07026499697988493
52.88,-0.06845471059286795
52.884,-0.06660118674342752
52.888,-0.06470559615694586
52.892,-0.06276913612907054
52.896,-0.06079302976946003
52.9,-0.05877852522925037
52.904,-0.056726894912673034
52.908,-0.05463943467342796
52.912,-0.052517462996129555
52.916000000000004,-0.05036232016357498
52.92,-0.0481753674101693
52.924,-0.04595798606215046
52.928000000000004,-0.04371157666509384
52.932,-0.04143755809932783
52.936,-0.039137366683723716
52.94,-0.03681245526847013
52.944,-0.03446429231745288
52.948,-0.03209436098072093
52.952,-0.029704158157707695
52.956,-0.027295193551730074
52.96,-0.02486898871648729
52.964,-0.02242707609493871
52.968,-0.019970998051440057
52.972,-0.01750230589752571
52.976,-0.015022558912078172
52.980000000000004,-0.012533323356431645
52.984,-0.010036171485121452
52.988,-0.007532680552797641
52.992000000000004,-0.005024431817974392
52.996,-0.0025130095443355997
53.0,-5.875828713360943e-16
53.004,0.0025130095443287423
53.008,0.005024431817978896
53.012,0.007532680552790803
53.016,0.010036171485120282
53.02,0.012533323356430476
53.024,0.01502255891207701
53.028,0.01750230589752455
53.032000000000004,0.019970998051438902
53.036,0.022427076094937562
53.04,0.024868988716486153
53.044000000000004,0.02729519355173441
53.048,0.029704158157701145
53.052,0.03209436098071982
53.056000000000004,0.034464292317451774
53.06,0.03681245526846904
53.064,0.0391373666837174
53.068,0.041437558099326754
53.072,0.04371157666509279
53.076,0.04595798606214941
53.08,0.04817536741016827
53.084,0.05036232016357887
53.088,0.052517462996128556
53.092,0.05463943467342697
53.096000000000004,0.056726894912676754
53.1,0.058778525229244816
53.104,0.0607930297694591
53.108000000000004,0.06276913612906962
53.112,0.06470559615694498
53.116,0.0666011867434224
53.120000000000005,0.06845471059287124
53.124,0.07026499697988409
53.128,0.07203090248879077
53.132,0.07375131173581448
53.136,0.07542513807361212
53.14,0.0770513242775778
53.144,0.07862884321366158
53.148,0.08015669848708812
53.152,0.08163392507171957
53.156,0.08305958991957992
53.160000000000004,0.0844327925502009
53.164,0.08575266561936529
53.168,0.08701837546695045
53.172000000000004,0.08822912264349657
53.176,0.08938414241512557
53.18,0.09048270524660174
53.184000000000005,0.09152411726209206
53.188,0.09250772068344658
53.192,0.09343289424566036
53.196,0.09429905358928609
53.2,0.09510565162951541
53.204,0.09585217890173801
53.208,0.09653816388332662
53.212,0.09716317329146701
53.216,0.09772681235681926
53.22,0.09822872507286902
53.224000000000004,0.09866859442078714
53.228,1.0990461425696647
53.232,1.0993611310520006
53.236000000000004,1.0996133609143173
53.24,1.0998026728428272
53.244,1.0999289472640588
53.248000000000005,1.0999921044203818
53.252,1.0999921044203815
53.256,1.099928947264059
53.26,1.0998026728428274
53.264,1.099613360914317
53.268,1.0993611310520008
53.272,1.0990461425696652
53.276,0.09866859442078657
53.28,0.09822872507286944
53.284,0.09772681235681974
53.288000000000004,0.09716317329146754
53.292,0.0965381638833272
53.296,0.09585217890173864
53.300000000000004,0.09510565162951434
53.304,0.09429905358928682
53.308,0.09343289424566115
53.312,0.09250772068344743
53.316,0.09152411726209067
53.32,0.09048270524660268
53.324,0.08938414241512659
53.328,0.08822912264349494
53.332,0.08701837546695435
53.336,0.08575266561936645
53.34,0.0844327925502021
53.344,0.08305958991958118
53.348,0.08163392507172086
53.352000000000004,0.08015669848708606
53.356,0.07862884321366297
53.36,0.07705132427757923
53.364000000000004,0.07542513807360987
53.368,0.07375131173581599
53.372,0.07203090248879233
53.376,0.0702649969798857
53.38,0.06845471059286873
53.384,0.06660118674342408
53.388,0.0647055961569467
53.392,0.06276913612907137
53.396,0.06079302976946088
53.4,0.058778525229251234
53.404,0.05672689491267392
53.408,0.054639434673428855
53.412,0.05251746299613047
53.416000000000004,0.050362320163575905
53.42,0.04817536741017024
53.424,0.04595798606215141
53.428000000000004,0.0437115766650897
53.432,0.04143755809932881
53.436,0.03913736668371948
53.44,0.03681245526847113
53.444,0.03446429231745389
53.448,0.03209436098072196
53.452,0.029704158157703293
53.456,0.027295193551731108
53.46,0.024868988716488336
53.464,0.022427076094939758
53.468,0.019970998051441112
53.472,0.017502305897526767
53.476,0.015022558912079235
53.480000000000004,0.012533323356427074
53.484,0.010036171485122524
53.488,0.007532680552793047
53.492000000000004,0.005024431817975468
53.496,0.0025130095443309953
53.5,1.6656434429677182e-15
53.504,-0.002513009544333347
53.508,-0.005024431817977819
53.512,-0.007532680552789727
53.516,-0.01003617148511921
53.52,-0.012533323356429408
53.524,-0.015022558912075943
53.528,-0.017502305897523492
53.532000000000004,-0.01997099805144342
53.536,-0.022427076094936514
53.54,-0.02486898871648511
53.544000000000004,-0.027295193551733373
53.548,-0.02970415815770554
53.552,-0.03209436098071879
53.556000000000004,-0.03446429231745076
53.56,-0.03681245526846803
53.564,-0.03913736668372164
53.568,-0.041437558099325776
53.572,-0.04371157666509182
53.576,-0.04595798606214846
53.58,-0.04817536741016733
53.584,-0.050362320163577945
53.588,-0.05251746299612764
53.592,-0.05463943467342607
53.596000000000004,-0.056726894912675865
53.6,-0.05877852522924855
53.604,-0.060793029769458246
53.608000000000004,-0.0627691361290732
53.612,-0.06470559615694416
53.616,-0.06660118674342584
53.620000000000005,-0.06845471059287045
53.624,-0.07026499697988332
53.628,-0.07203090248879002
53.632,-0.07375131173581376
53.636,-0.07542513807361141
53.64,-0.0770513242775771
53.644,-0.07862884321366091
53.648,-0.08015669848708747
53.652,-0.08163392507171895
53.656,-0.08305958991957933
53.660000000000004,-0.08443279255020336
53.664,-0.08575266561936473
53.668,-0.08701837546695271
53.672000000000004,-0.08822912264349606
53.676,-0.08938414241512509
53.68,-0.09048270524660126
53.684000000000005,-0.09152411726209161
53.688,-0.09250772068344615
53.692,-0.09343289424565997
53.696,-0.09429905358928571
53.7,-0.09510565162951508
53.704,-0.0958521789017377
53.708,-0.09653816388332634
53.712,-0.09716317329146809
53.716,-0.09772681235681903
53.72,-0.09822872507286882
53.724000000000004,-0.09866859442078696
53.728,-0.09904614256966543
53.732,-0.09936113105200058
53.736000000000004,-0.09961336091431716
53.74,-0.09980267284282718
53.744,-0.09992894726405879
53.748000000000005,-0.09999210442038166
53.752,-0.09999210442038164
53.756,-0.09992894726405896
53.76,-0.09980267284282746
53.764,-0.09961336091431705
53.768,-0.09936113105200108
53.772,-0.09904614256966525
53.776,-0.09866859442078676
53.78,-0.09822872507286859
53.784,-0.09772681235681996
53.788000000000004,-0.09716317329146779
53.792,-0.09653816388332749
53.796,-0.09585217890173733
53.800000000000004,-0.09510565162951468
53.804,-0.0942990535892872
53.808,-0.09343289424566154
53.812,-0.09250772068344783
53.816,-0.0915241172620911
53.82,-0.09048270524660315
53.824,-0.08938414241512707
53.828,-0.08822912264349546
53.832,-0.08701837546695208
53.836,-0.08575266561936701
53.84,-0.08443279255019964
53.844,-0.08305958991958179
53.848,-0.0816339250717182
53.852000000000004,-0.0801566984870867
53.856,-0.07862884321366365
53.86,-0.07705132427757992
53.864000000000004,-0.07542513807361056
53.868,-0.07375131173581673
53.872,-0.07203090248879307
53.876,-0.07026499697988646
53.88,-0.06845471059286952
53.884,-0.06660118674342488
53.888,-0.06470559615694751
53.892,-0.06276913612906779
53.896,-0.06079302976946174
53.9,-0.058778525229247515
53.904,-0.05672689491267481
53.908,-0.054639434673425
53.912,-0.052517462996131394
53.916000000000004,-0.050362320163576835
53.92,-0.048175367410171185
53.924,-0.04595798606215237
53.928000000000004,-0.04371157666509067
53.932,-0.04143755809932979
53.936,-0.03913736668372047
53.94,-0.036812455268472134
53.944,-0.03446429231744957
53.948,-0.03209436098072297
53.952,-0.02970415815770432
53.956,-0.027295193551732145
53.96,-0.02486898871648387
53.964,-0.02242707609494081
53.968,-0.01997099805144217
53.972,-0.017502305897527833
53.976,-0.015022558912080304
53.980000000000004,-0.012533323356428145
53.984,-0.010036171485123598
53.988,-0.007532680552794123
53.992000000000004,-0.005024431817976545
53.996,-0.0025130095443320725
54.0,-2.743704014599342e-15
54.004,0.0025130095443322694
54.008,0.005024431817976742
54.012,0.007532680552794321
54.016,0.010036171485118137
54.02,0.012533323356428337
54.024,0.015022558912074874
54.028,0.017502305897528023
54.032000000000004,0.01997099805144236
54.036,0.022427076094935463
54.04,0.024868988716484065
54.044000000000004,0.027295193551732336
54.048,0.029704158157704514
54.052,0.03209436098071778
54.056000000000004,0.03446429231745509
54.06,0.036812455268467034
54.064,0.03913736668372065
54.068,0.0414375580993248
54.072,0.04371157666509596
54.076,0.045957986062147495
54.08,0.048175367410171366
54.084,0.050362320163577015
54.088,0.052517462996126724
54.092,0.05463943467342516
54.096000000000004,0.05672689491267498
54.1,0.058778525229247675
54.104,0.060793029769457385
54.108000000000004,0.06276913612907237
54.112,0.06470559615694334
54.116,0.06660118674342504
54.120000000000005,0.06845471059286966
54.124,0.0702649969798866
54.128,0.07203090248878927
54.132,0.07375131173581687
54.136,0.0754251380736107
54.14,0.07705132427758005
54.144,0.07862884321366025
54.148,0.08015669848708683
54.152,0.08163392507171831
54.156,0.08305958991957874
54.160000000000004,0.08443279255020278
54.164,0.08575266561936418
54.168,0.08701837546695218
54.172000000000004,0.08822912264349554
54.176,0.08938414241512715
54.18,0.09048270524660079
54.184000000000005,0.09152411726209347
54.188,0.09250772068344575
54.192,0.0934328942456616
54.196,0.09429905358928536
54.2,0.09510565162951475
54.204,0.09585217890173738
54.208,0.09653816388332753
54.212,0.09716317329146784
54.216,0.09772681235681879
54.22,0.09822872507286862
54.224000000000004,0.09866859442078679
54.228,1.0990461425696654
54.232,1.0993611310520004
54.236000000000004,1.0996133609143175
54.24,1.0998026728428272
54.244,1.099928947264059
54.248000000000005,1.0999921044203815
54.252,1.0999921044203815
54.256,1.099928947264059
54.26,1.0998026728428272
54.264,1.099613360914317
54.268,1.0993611310520013
54.272,1.0990461425696654
54.276,0.09866859442078693
54.28,0.09822872507286878
54.284,0.09772681235682018
54.288000000000004,0.09716317329146669
54.292,0.09653816388332777
54.296,0.09585217890173764
54.300000000000004,0.09510565162951501
54.304,0.09429905358928564
54.308,0.09343289424566192
54.312,0.09250772068344608
54.316,0.09152411726209153
54.32,0.0904827052466036
54.324,0.08938414241512754
54.328,0.08822912264349597
54.332,0.08701837546695261
54.336,0.08575266561936756
54.34,0.0844327925502002
54.344,0.08305958991958239
54.348,0.08163392507171882
54.352000000000004,0.08015669848708734
54.356,0.07862884321366079
54.36,0.0770513242775806
54.364000000000004,0.07542513807361129
54.368,0.07375131173581745
54.372,0.07203090248878988
54.376,0.07026499697988724
54.38,0.06845471059287031
54.384,0.06660118674342569
54.388,0.06470559615694833
54.392,0.06276913612906863
54.396,0.060793029769462596
54.4,0.05877852522924838
54.404,0.0567268949126757
54.408,0.054639434673425906
54.412,0.0525174629961323
54.416000000000004,0.050362320163572866
54.42,0.04817536741017213
54.424,0.04595798606214828
54.428000000000004,0.043711576665091637
54.432,0.041437558099330765
54.436,0.039137366683721454
54.44,0.036812455268467846
54.444,0.03446429231745057
54.448,0.03209436098072399
54.452,0.029704158157705354
54.456,0.02729519355173318
54.46,0.024868988716484915
54.464,0.02242707609494186
54.468,0.019970998051437653
54.472,0.01750230589752889
54.476,0.015022558912075748
54.480000000000004,0.012533323356429213
54.484,0.010036171485119014
54.488,0.0075326805527951984
54.492000000000004,0.0050244318179776225
54.496,0.0025130095443331502
54.5,3.821764586230966e-15
54.504,-0.0025130095443311917
54.508,-0.005024431817975666
54.512,-0.007532680552793245
54.516,-0.010036171485117065
54.52,-0.012533323356432908
54.524,-0.01502255891207381
54.528,-0.01750230589752696
54.532000000000004,-0.019970998051441303
54.536,-0.02242707609493995
54.54,-0.02486898871648302
54.544000000000004,-0.027295193551731302
54.548,-0.029704158157703487
54.552,-0.032094360980722145
54.556000000000004,-0.03446429231745407
54.56,-0.036812455268466035
54.564,-0.039137366683719664
54.568,-0.04143755809932381
54.572,-0.043711576665094995
54.576,-0.045957986062146544
54.58,-0.04817536741017042
54.584,-0.050362320163576085
54.588,-0.05251746299613064
54.592,-0.05463943467342426
54.596000000000004,-0.05672689491267409
54.6,-0.05877852522924681
54.604,-0.06079302976946104
54.608000000000004,-0.06276913612907152
54.612,-0.06470559615694252
54.616,-0.06660118674342423
54.620000000000005,-0.06845471059286888
54.624,-0.07026499697988585
54.628,-0.07203090248878852
54.632,-0.07375131173581613
54.636,-0.07542513807361
54.64,-0.07705132427757935
54.644,-0.07862884321365958
54.648,-0.08015669848708958
54.652,-0.0816339250717177
54.656,-0.08305958991958129
54.660000000000004,-0.0844327925502022
54.664,-0.08575266561936362
54.668,-0.08701837546695164
54.672000000000004,-0.08822912264349504
54.676,-0.08938414241512667
54.68,-0.09048270524660035
54.684000000000005,-0.09152411726209303
54.688,-0.09250772068344534
54.692,-0.09343289424566122
54.696,-0.094299053589285
54.7,-0.09510565162951617
54.704,-0.09585217890173708
54.708,-0.09653816388332725
54.712,-0.09716317329146756
54.716,-0.09772681235681978
54.72,-0.09822872507286842
54.724000000000004,-0.09866859442078661
54.728,-0.09904614256966511
54.732,-0.09936113105200034
54.736000000000004,-0.09961336091431748
54.74,-0.09980267284282705
54.744,-0.09992894726405893
54.748000000000005,-0.09999210442038164
54.752,-0.0999921044203816
54.756,-0.09992894726405904
54.76,-0.09980267284282723
54.764,-0.09961336091431724
54.768,-0.09936113105200067
54.772,-0.09904614256966554
54.776,-0.09866859442078711
54.78,-0.09822872507286899
54.784,-0.09772681235681922
54.788000000000004,-0.09716317329146695
54.792,-0.09653816388332805
54.796,-0.09585217890173794
54.800000000000004,-0.09510565162951534
54.804,-0.09429905358928602
54.808,-0.09343289424566231
54.812,-0.0925077206834465
54.816,-0.09152411726209198
54.82,-0.09048270524660164
54.824,-0.08938414241512804
54.828,-0.08822912264349381
54.832,-0.08701837546695315
54.836,-0.08575266561936518
54.84,-0.0844327925502008
54.844,-0.08305958991958298
54.848,-0.08163392507171945
54.852000000000004,-0.080156698487088
54.856,-0.07862884321366145
54.86,-0.0770513242775813
54.864000000000004,-0.07542513807360826
54.868,-0.07375131173581818
54.872,-0.07203090248879061
54.876,-0.070264996979888
54.88,-0.06845471059286694
54.884,-0.0666011867434265
54.888,-0.06470559615694482
54.892,-0.06276913612906947
54.896,-0.06079302976946345
54.9,-0.05877852522924926
54.904,-0.05672689491267659
54.908,-0.0546394346734268
54.912,-0.052517462996133225
54.916000000000004,-0.05036232016357378
54.92,-0.04817536741017307
54.924,-0.045957986062149236
54.928000000000004,-0.043711576665092615
54.932,-0.04143755809932658
54.936,-0.039137366683722453
54.94,-0.03681245526846885
54.944,-0.03446429231745159
54.948,-0.03209436098071963
54.952,-0.029704158157706384
54.956,-0.027295193551734223
54.96,-0.024868988716485962
54.964,-0.02242707609494291
54.968,-0.01997099805143871
54.972,-0.017502305897529952
54.976,-0.015022558912076812
54.980000000000004,-0.01253332335643028
54.984,-0.010036171485120086
54.988,-0.007532680552796274
54.992000000000004,-0.005024431817973022
54.996,-0.0025130095443342284
55.0,7.845167282182121e-16
55.004,0.002513009544330114
55.008,0.005024431817974589
55.012,0.00753268055279217
55.016,0.010036171485121648
55.02,0.01253332335643184
55.024,0.015022558912072746
55.028,0.017502305897525904
55.032000000000004,0.019970998051440248
55.036,0.0224270760949389
55.04,0.024868988716481976
55.044000000000004,0.027295193551735725
55.048,0.02970415815770245
55.052,0.03209436098072112
55.056000000000004,0.03446429231745306
55.06,0.036812455268470316
55.064,0.039137366683718665
55.068,0.041437558099328003
55.072,0.04371157666509402
55.076,0.04595798606214558
55.08,0.04817536741016948
55.084,0.05036232016357515
55.088,0.05251746299612973
55.092,0.05463943467342336
55.096000000000004,0.056726894912677885
55.1,0.058778525229245926
55.104,0.06079302976946019
55.108000000000004,0.06276913612907069
55.112,0.06470559615694603
55.116,0.06660118674342343
55.120000000000005,0.0684547105928681
55.124,0.07026499697988507
55.128,0.07203090248879172
55.132,0.07375131173581541
55.136,0.07542513807360929
55.14,0.07705132427757867
55.144,0.07862884321365891
55.148,0.08015669848708894
55.152,0.08163392507171707
55.156,0.08305958991958069
55.160000000000004,0.08443279255020163
55.164,0.08575266561936598
55.168,0.08701837546695111
55.172000000000004,0.08822912264349721
55.176,0.08938414241512618
55.18,0.0904827052466023
55.184000000000005,0.0915241172620926
55.188,0.09250772068344493
55.192,0.09343289424566083
55.196,0.09429905358928464
55.2,0.09510565162951583
55.204,0.09585217890173678
55.208,0.09653816388332698
55.212,0.09716317329146731
55.216,0.09772681235681956
55.22,0.09822872507286821
55.224000000000004,0.09866859442078736
55.228,1.099046142569665
55.232,1.0993611310520008
55.236000000000004,1.0996133609143173
55.24,1.099802672842827
55.244,1.099928947264059
55.248000000000005,1.0999921044203815
55.252,1.0999921044203815
55.256,1.099928947264059
55.26,1.0998026728428274
55.264,1.0996133609143173
55.268,1.0993611310520008
55.272,1.0990461425696656
55.276,0.09866859442078635
55.28,0.09822872507286919
55.284,0.09772681235681945
55.288000000000004,0.0971631732914672
55.292,0.09653816388332685
55.296,0.09585217890173825
55.300000000000004,0.09510565162951568
55.304,0.09429905358928636
55.308,0.09343289424566269
55.312,0.0925077206834469
55.316,0.0915241172620924
55.32,0.0904827052466021
55.324,0.08938414241512851
55.328,0.0882291226434943
55.332,0.08701837546695368
55.336,0.08575266561936573
55.34,0.08443279255020136
55.344,0.08305958991958041
55.348,0.08163392507172007
55.352000000000004,0.08015669848708863
55.356,0.07862884321366212
55.36,0.07705132427757835
55.364000000000004,0.07542513807360895
55.368,0.0737513117358189
55.372,0.07203090248879138
55.376,0.07026499697988876
55.38,0.06845471059286773
55.384,0.0666011867434273
55.388,0.06470559615694564
55.392,0.0627691361290703
55.396,0.060793029769459786
55.4,0.058778525229250124
55.404,0.05672689491267279
55.408,0.0546394346734277
55.412,0.052517462996129305
55.416000000000004,0.05036232016357472
55.42,0.048175367410174016
55.424,0.045957986062150194
55.428000000000004,0.04371157666509358
55.432,0.04143755809932756
55.436,0.039137366683723446
55.44,0.03681245526846986
55.444,0.0344642923174526
55.448,0.03209436098072065
55.452,0.02970415815770741
55.456,0.027295193551729793
55.46,0.024868988716487007
55.464,0.022427076094938422
55.468,0.01997099805143977
55.472,0.01750230589752542
55.476,0.01502255891207788
55.480000000000004,0.01253332335643135
55.484,0.01003617148512116
55.488,0.0075326805527973495
55.492000000000004,0.005024431817974098
55.496,0.002513009544335306
55.5,2.9354384341341177e-16
55.504,-0.0025130095443290363
55.508,-0.005024431817979189
55.512,-0.007532680552791094
55.516,-0.010036171485120574
55.52,-0.012533323356430768
55.524,-0.015022558912077297
55.528,-0.01750230589752484
55.532000000000004,-0.01997099805143919
55.536,-0.02242707609493785
55.54,-0.02486898871648093
55.544000000000004,-0.027295193551734695
55.548,-0.029704158157701423
55.552,-0.0320943609807201
55.556000000000004,-0.034464292317452044
55.56,-0.03681245526846931
55.564,-0.03913736668371767
55.568,-0.041437558099327025
55.572,-0.04371157666509305
55.576,-0.045957986062149674
55.58,-0.048175367410168535
55.584,-0.05036232016357422
55.588,-0.052517462996128805
55.592,-0.05463943467342722
55.596000000000004,-0.056726894912676996
55.6,-0.058778525229245066
55.604,-0.06079302976945933
55.608000000000004,-0.06276913612906986
55.612,-0.0647055961569452
55.616,-0.06660118674342262
55.620000000000005,-0.06845471059287145
55.624,-0.0702649969798843
55.628,-0.07203090248879097
55.632,-0.07375131173581467
55.636,-0.07542513807361231
55.64,-0.07705132427757799
55.644,-0.07862884321366176
55.648,-0.08015669848708828
55.652,-0.08163392507171645
55.656,-0.0830595899195801
55.660000000000004,-0.08443279255020104
55.664,-0.08575266561936544
55.668,-0.08701837546695058
55.672000000000004,-0.0882291226434967
55.676,-0.08938414241512571
55.68,-0.09048270524660185
55.684000000000005,-0.09152411726209217
55.688,-0.09250772068344668
55.692,-0.09343289424566045
55.696,-0.09429905358928617
55.7,-0.09510565162951551
55.704,-0.09585217890173808
55.708,-0.0965381638833267
55.712,-0.09716317329146706
55.716,-0.09772681235681932
55.72,-0.098228725072868
55.724000000000004,-0.09866859442078718
55.728,-0.09904614256966482
55.732,-0.09936113105200073
55.736000000000004,-0.09961336091431729
55.74,-0.09980267284282728
55.744,-0.09992894726405885
55.748000000000005,-0.09999210442038167
55.752,-0.09999210442038164
55.756,-0.0999289472640589
55.76,-0.09980267284282739
55.764,-0.09961336091431743
55.768,-0.09936113105200092
55.772,-0.09904614256966505
55.776,-0.09866859442078653
55.78,-0.0982287250728694
55.784,-0.09772681235681968
55.788000000000004,-0.09716317329146745
55.792,-0.09653816388332713
55.796,-0.09585217890173857
55.800000000000004,-0.09510565162951426
55.804,-0.09429905358928672
55.808,-0.09343289424566105
55.812,-0.09250772068344731
55.816,-0.09152411726209055
55.82,-0.09048270524660257
55.824,-0.08938414241512645
55.828,-0.0882291226434948
55.832,-0.0870183754669542
55.836,-0.08575266561936629
55.84,-0.08443279255020195
55.844,-0.08305958991958101
55.848,-0.0816339250717207
55.852000000000004,-0.08015669848708588
55.856,-0.07862884321366279
55.86,-0.07705132427757905
55.864000000000004,-0.07542513807360968
55.868,-0.07375131173581581
55.872,-0.07203090248879213
55.876,-0.07026499697988549
55.88,-0.06845471059286852
55.884,-0.06660118674342812
55.888,-0.06470559615694647
55.892,-0.06276913612907115
55.896,-0.06079302976946065
55.9,-0.058778525229251005
55.904,-0.05672689491267369
55.908,-0.05463943467342861
55.912,-0.05251746299613023
55.916000000000004,-0.05036232016357566
55.92,-0.04817536741016999
55.924,-0.04595798606215115
55.928000000000004,-0.04371157666509455
55.932,-0.04143755809932854
55.936,-0.039137366683719206
55.94,-0.03681245526847086
55.944,-0.03446429231745361
55.948,-0.03209436098072167
